0.0714761834930876, -0.012119422484702033
0.11687285864739827, -0.020303922091426244
0.16250283291783874, -0.022980229566329877
0.21830464865153099, -0.025499360093852466
0.26393462292197145, -0.028175667568756106
0.324825692231806, -0.030537521163562155
0.40099118795909927, -0.0322701670421666
0.477190012131554, -0.03321592833051096
0.5635340150111317, -0.034634020343682334
0.6651391129301034, -0.03573765847675613
0.843036354667982, -0.035583781045446065
0.9599158790044127, -0.03605821146231825
1.0818979882950497, -0.03606061111036987
1.5748823505885798, -0.036699817360119895
1.8137639812827449, -0.03670451667088765
2.006908986681953, -0.03655093919558403
2.164475876871392, -0.03639666182293202
2.3220361013717987, -0.03639976136833203
2.494837423844503, -0.03656053778779051
2.921814800495927, -0.03562467504765908
3.0539887483169137, -0.034997766994173604
3.155673834504273, -0.0342128821106232
3.2726400127981226, -0.03264141259281917
3.3642132487235212, -0.030597312394181675
3.4659649918012025, -0.028238658330111112
3.547419711775607, -0.02509271973443853
3.6288877631280743, -0.021632027302661914
3.6747776992707735, -0.018170634973536912
3.7613816640226094, -0.01345102718267965
3.842863046753143, -0.009675580914799004
3.9243177667275466, -0.006529642319126422
4.02102025036328, -0.0033840036794602936
4.077055365213102, -0.0003949420751623066
